success,rt,trial_type,trial_index,plugin_version,time_elapsed,random_id,participant,participant_gender,stimulus,response,timeout,failed_images,failed_audio,failed_video,figure,difficulty,response_time_seconds,text_response,word_count,response_index,question_order,file_name
NA,58522,survey-text,6,2.0.0,2132578,prfqr2th7ko,NA,NA,NA,"{""image_description"":""this shape has three distinct points on the bottom, with a less jagged edge on the top. the first point on the top is quite pointy, as well as the bottom middle and right edges. ""}",NA,NA,NA,NA,stimuli/59.jpg,medium,NA,"this shape has three distinct points on the bottom, with a less jagged edge on the top. the first point on the top is quite pointy, as well as the bottom middle and right edges.",35,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_verbal_complexity/analysis/../data/raw_data/prfqr2th7ko_1772139732842.csv
NA,38504,survey-text,7,2.0.0,2171082,prfqr2th7ko,NA,NA,NA,"{""image_description"":""this shape is quite boxy, with the lowest point on the bottom right, and has a triangular shape on the middle top. ""}",NA,NA,NA,NA,stimuli/67.jpg,medium,NA,"this shape is quite boxy, with the lowest point on the bottom right, and has a triangular shape on the middle top.",22,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_verbal_complexity/analysis/../data/raw_data/prfqr2th7ko_1772139732842.csv
NA,27753,survey-text,8,2.0.0,2198836,prfqr2th7ko,NA,NA,NA,"{""image_description"":""this shape is mostly rectangular, slightly tilted to the left, and has a small blunt edge on one of the corners ""}",NA,NA,NA,NA,stimuli/35.jpg,easy,NA,"this shape is mostly rectangular, slightly tilted to the left, and has a small blunt edge on one of the corners",21,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_verbal_complexity/analysis/../data/raw_data/prfqr2th7ko_1772139732842.csv
NA,21502,survey-text,9,2.0.0,2220339,prfqr2th7ko,NA,NA,NA,"{""image_description"":""this shape is more dynamic, with many edges and corners that surrounds the entire shape. there are many sharp edges and it is not congruent. ""}",NA,NA,NA,NA,stimuli/123.jpg,hard,NA,"this shape is more dynamic, with many edges and corners that surrounds the entire shape. there are many sharp edges and it is not congruent.",25,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_verbal_complexity/analysis/../data/raw_data/prfqr2th7ko_1772139732842.csv
NA,106714,survey-text,10,2.0.0,2327054,prfqr2th7ko,NA,NA,NA,"{""image_description"":""this shape looks liked a less than sign, with a sharp indent to the middle from left to right. the top part is sharper than the bottom right, which looks more rectangular ""}",NA,NA,NA,NA,stimuli/43.jpg,easy,NA,"this shape looks liked a less than sign, with a sharp indent to the middle from left to right. the top part is sharper than the bottom right, which looks more rectangular",32,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_verbal_complexity/analysis/../data/raw_data/prfqr2th7ko_1772139732842.csv
NA,32041,survey-text,11,2.0.0,2359098,prfqr2th7ko,NA,NA,NA,"{""image_description"":""this shape has an arrow type of shape that is indented from the top left to the bottom left, and has a jagged edge on the top right side. ""}",NA,NA,NA,NA,stimuli/91.jpg,medium,NA,"this shape has an arrow type of shape that is indented from the top left to the bottom left, and has a jagged edge on the top right side.",29,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_verbal_complexity/analysis/../data/raw_data/prfqr2th7ko_1772139732842.csv
NA,25468,survey-text,12,2.0.0,2384568,prfqr2th7ko,NA,NA,NA,"{""image_description"":""this shape is very incongruent and has many jagged edges on all four corners, which coming in and out of the shape, in order to create more intricate details ""}",NA,NA,NA,NA,stimuli/155.jpg,hard,NA,"this shape is very incongruent and has many jagged edges on all four corners, which coming in and out of the shape, in order to create more intricate details",29,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_verbal_complexity/analysis/../data/raw_data/prfqr2th7ko_1772139732842.csv
NA,12235,survey-text,13,2.0.0,2396805,prfqr2th7ko,NA,NA,NA,"{""image_description"":""this is a triangle, that is tilted to the right slightly ""}",NA,NA,NA,NA,stimuli/3.jpg,easy,NA,"this is a triangle, that is tilted to the right slightly",11,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_verbal_complexity/analysis/../data/raw_data/prfqr2th7ko_1772139732842.csv
NA,24807,survey-text,14,2.0.0,2421613,prfqr2th7ko,NA,NA,NA,"{""image_description"":""(looks like sonic the hedgehog)""}",NA,NA,NA,NA,stimuli/131.jpg,hard,NA,(looks like sonic the hedgehog),5,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_verbal_complexity/analysis/../data/raw_data/prfqr2th7ko_1772139732842.csv
NA,32257,survey-text,15,2.0.0,2453871,prfqr2th7ko,NA,NA,NA,"{""image_description"":""this shape looks like a fish. on the top right/middle there are three points, with the middle looking more like a fin and the top and bottom edges more pointy ""}",NA,NA,NA,NA,stimuli/51.jpg,easy,NA,"this shape looks like a fish. on the top right/middle there are three points, with the middle looking more like a fin and the top and bottom edges more pointy",30,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_verbal_complexity/analysis/../data/raw_data/prfqr2th7ko_1772139732842.csv
NA,59931,survey-text,16,2.0.0,2513805,prfqr2th7ko,NA,NA,NA,"{""image_description"":""the shape has a rectangular head, a bulky rectangular shape to the right of it, and what looks to be like a feet on the bottom right. then, there is a triangular shape on the bottom right, and an flexed feet on the bottom left ""}",NA,NA,NA,NA,stimuli/115.jpg,hard,NA,"the shape has a rectangular head, a bulky rectangular shape to the right of it, and what looks to be like a feet on the bottom right. then, there is a triangular shape on the bottom right, and an flexed feet on the bottom left",45,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_verbal_complexity/analysis/../data/raw_data/prfqr2th7ko_1772139732842.csv
NA,52724,survey-text,17,2.0.0,2566535,prfqr2th7ko,NA,NA,NA,"{""image_description"":""(looks like a fox) the shape has a indent in the top middle to the bottom middle in a somewhat triangular shape, and have several pointy edges on the top left, top right, and bottom left. ""}",NA,NA,NA,NA,stimuli/83.jpg,medium,NA,"(looks like a fox) the shape has a indent in the top middle to the bottom middle in a somewhat triangular shape, and have several pointy edges on the top left, top right, and bottom left.",36,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_verbal_complexity/analysis/../data/raw_data/prfqr2th7ko_1772139732842.csv
NA,28980,survey-text,18,2.0.0,2595516,prfqr2th7ko,NA,NA,NA,"{""image_description"":""this shape has a triangular head on the bottom right, and what seems to look like unidentical wings on either side, and a tail on the top left ""}",NA,NA,NA,NA,stimuli/75.jpg,medium,NA,"this shape has a triangular head on the bottom right, and what seems to look like unidentical wings on either side, and a tail on the top left",28,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_verbal_complexity/analysis/../data/raw_data/prfqr2th7ko_1772139732842.csv
NA,22199,survey-text,19,2.0.0,2617715,prfqr2th7ko,NA,NA,NA,"{""image_description"":""the shape seems to be a parallelogram, except the top right side of the shape is dented in. ""}",NA,NA,NA,NA,stimuli/11.jpg,easy,NA,"the shape seems to be a parallelogram, except the top right side of the shape is dented in.",18,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_verbal_complexity/analysis/../data/raw_data/prfqr2th7ko_1772139732842.csv
NA,43041,survey-text,20,2.0.0,2660757,prfqr2th7ko,NA,NA,NA,"{""image_description"":""this shape looks somewhat like a sewing machine, with many pointy edges on all dies, other than the right side, which is mostly straight with not edges ""}",NA,NA,NA,NA,stimuli/99.jpg,medium,NA,"this shape looks somewhat like a sewing machine, with many pointy edges on all dies, other than the right side, which is mostly straight with not edges",27,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_verbal_complexity/analysis/../data/raw_data/prfqr2th7ko_1772139732842.csv
NA,23533,survey-text,21,2.0.0,2684292,prfqr2th7ko,NA,NA,NA,"{""image_description"":""this shape has many sharp edges on each side, however the top and bottom has less edges on their sides. ""}",NA,NA,NA,NA,stimuli/147.jpg,hard,NA,"this shape has many sharp edges on each side, however the top and bottom has less edges on their sides.",20,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_verbal_complexity/analysis/../data/raw_data/prfqr2th7ko_1772139732842.csv
NA,46146,survey-text,22,2.0.0,2730439,prfqr2th7ko,NA,NA,NA,"{""image_description"":""this shape is a lot simpler and has less edges than the rest, but is still not symmetrical and has its own indents and points, such as the bottom left. ""}",NA,NA,NA,NA,stimuli/27.jpg,easy,NA,"this shape is a lot simpler and has less edges than the rest, but is still not symmetrical and has its own indents and points, such as the bottom left.",30,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_verbal_complexity/analysis/../data/raw_data/prfqr2th7ko_1772139732842.csv
NA,34114,survey-text,23,2.0.0,2764554,prfqr2th7ko,NA,NA,NA,"{""image_description"":""this shape has a point on upper right, middle left, and bottom middle/left, then has an indent in the middle of the right side, which goes into the left ""}",NA,NA,NA,NA,stimuli/19.jpg,easy,NA,"this shape has a point on upper right, middle left, and bottom middle/left, then has an indent in the middle of the right side, which goes into the left",29,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_verbal_complexity/analysis/../data/raw_data/prfqr2th7ko_1772139732842.csv
NA,4324,survey-text,24,2.0.0,2768881,prfqr2th7ko,NA,NA,NA,"{""participant_major"":""cognitive science ""}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_verbal_complexity/analysis/../data/raw_data/prfqr2th7ko_1772139732842.csv
NA,2005,survey-multi-choice,25,2.2.0,2770887,prfqr2th7ko,NA,NA,NA,"{""participant_gender"":""Female""}",NA,NA,NA,NA,NA,NA,NA,NA,NA,[0],[0],/Users/martincz/GitHub/COGS119/group_wi26_verbal_complexity/analysis/../data/raw_data/prfqr2th7ko_1772139732842.csv
TRUE,1923,fullscreen,0,null,2943,prfuy05u3yl,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_verbal_complexity/analysis/../data/raw_data/prfuy05u3yl_1772159072301.csv
NA,20213,html-keyboard-response,1,2.0.0,23159,prfuy05u3yl,NA,NA,"
    <div>
      <p>Welcome to our experiment!</p>
      <p>In each trial, you will see a shape. Describe the shape as accurately as you can in the provided textbox.</p>
      <p>Your description can be as long or as short as you’d like, from just a few words up to a whole paragraph if you feel that is necessary.</p>
      <p></p>
      <p>The next page will ask for participant ID.</p>
      <p></p>
      <p>After all the trials have been completed, the last page will ask for some demographic information.</p>
      <p></p>
      <p>Once you are ready to start, click any button.</p>
    </div>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_verbal_complexity/analysis/../data/raw_data/prfuy05u3yl_1772159072301.csv
NA,2849,survey-text,2,2.0.0,26045,prfuy05u3yl,NA,NA,NA,"{""participant_id"":""tiger""}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_verbal_complexity/analysis/../data/raw_data/prfuy05u3yl_1772159072301.csv
TRUE,NA,preload,3,2.0.0,26282,prfuy05u3yl,NA,NA,NA,NA,FALSE,[],[],[],NA,NA,NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_verbal_complexity/analysis/../data/raw_data/prfuy05u3yl_1772159072301.csv
NA,95411,survey-text,4,2.0.0,121747,prfuy05u3yl,NA,NA,NA,"{""image_description"":""14 lines, jagged and sharp turning points on the top left and bottom right. looks like an outline of a my little petshop toy/or an animal like dog/cat tilting head ""}",NA,NA,NA,NA,stimuli/57.jpg,medium,NA,"14 lines, jagged and sharp turning points on the top left and bottom right. looks like an outline of a my little petshop toy/or an animal like dog/cat tilting head",30,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_verbal_complexity/analysis/../data/raw_data/prfuy05u3yl_1772159072301.csv
NA,118792,survey-text,5,2.0.0,240548,prfuy05u3yl,NA,NA,NA,"{""image_description"":""6 sharp turning points, can almost resemble transformer signal ""}",NA,NA,NA,NA,stimuli/89.jpg,medium,NA,"6 sharp turning points, can almost resemble transformer signal",9,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_verbal_complexity/analysis/../data/raw_data/prfuy05u3yl_1772159072301.csv
NA,185041,survey-text,6,2.0.0,425593,prfuy05u3yl,NA,NA,NA,"{""image_description"":""looks like a upright type of paintball gn, with an air brush insert at top.\nmix of triangles, almost squares and semi pentagon""}",NA,NA,NA,NA,stimuli/153.jpg,hard,NA,"looks like a upright type of paintball gn, with an air brush insert at top.
mix of triangles, almost squares and semi pentagon",23,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_verbal_complexity/analysis/../data/raw_data/prfuy05u3yl_1772159072301.csv
NA,224215,survey-text,7,2.0.0,649811,prfuy05u3yl,NA,NA,NA,"{""image_description"":""what a sitting pterodactyl would look like if it had two horns, also reminds me of the red animal from Hercules. \nPointed and jagged edges oriented towards the left/up""}",NA,NA,NA,NA,stimuli/97.jpg,medium,NA,"what a sitting pterodactyl would look like if it had two horns, also reminds me of the red animal from Hercules. 
Pointed and jagged edges oriented towards the left/up",29,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_verbal_complexity/analysis/../data/raw_data/prfuy05u3yl_1772159072301.csv
NA,105565,survey-text,8,2.0.0,755387,prfuy05u3yl,NA,NA,NA,"{""image_description"":""4 sides, two lines are almost parallel with the bottom being longer and slightly angled. Left and right lines can be considered mirrored orientation but still one is slightly longer/angled""}",NA,NA,NA,NA,stimuli/9.jpg,easy,NA,"4 sides, two lines are almost parallel with the bottom being longer and slightly angled. Left and right lines can be considered mirrored orientation but still one is slightly longer/angled",30,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_verbal_complexity/analysis/../data/raw_data/prfuy05u3yl_1772159072301.csv
NA,334982,survey-text,9,2.0.0,1090375,prfuy05u3yl,NA,NA,NA,"{""image_description"":""looks like a broken text box section you would see with pamphlets or comic books\n8 straight turns with 3 of them making up what could be a triangle""}",NA,NA,NA,NA,stimuli/33.jpg,easy,NA,"looks like a broken text box section you would see with pamphlets or comic books
8 straight turns with 3 of them making up what could be a triangle",29,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_verbal_complexity/analysis/../data/raw_data/prfuy05u3yl_1772159072301.csv
NA,245196,survey-text,10,2.0.0,1335583,prfuy05u3yl,NA,NA,NA,"{""image_description"":""a flying animal which has a pointed head (top right), with open wings and a tail(bottom left) fluffed/spread tail. \n""}",NA,NA,NA,NA,stimuli/137.jpg,hard,NA,"a flying animal which has a pointed head (top right), with open wings and a tail(bottom left) fluffed/spread tail. 
",19,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_verbal_complexity/analysis/../data/raw_data/prfuy05u3yl_1772159072301.csv
NA,336789,survey-text,11,2.0.0,1672374,prfuy05u3yl,NA,NA,NA,"{""image_description"":""right triangle shifted some type of degree, 30* 60*?\n""}",NA,NA,NA,NA,stimuli/1.jpg,easy,NA,"right triangle shifted some type of degree, 30* 60*?
",9,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_verbal_complexity/analysis/../data/raw_data/prfuy05u3yl_1772159072301.csv
NA,54800,survey-text,12,2.0.0,1727178,prfuy05u3yl,NA,NA,NA,"{""image_description"":""two pointed triangle ends with last end being almost of a rectangle""}",NA,NA,NA,NA,stimuli/25.jpg,easy,NA,two pointed triangle ends with last end being almost of a rectangle,12,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_verbal_complexity/analysis/../data/raw_data/prfuy05u3yl_1772159072301.csv
NA,60915,survey-text,13,2.0.0,1788096,prfuy05u3yl,NA,NA,NA,"{""image_description"":""shape of a vulture yelling, or a snail facing left \nclaw like head shape""}",NA,NA,NA,NA,stimuli/113.jpg,hard,NA,"shape of a vulture yelling, or a snail facing left 
claw like head shape",14,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_verbal_complexity/analysis/../data/raw_data/prfuy05u3yl_1772159072301.csv
NA,137974,survey-text,14,2.0.0,1926072,prfuy05u3yl,NA,NA,NA,"{""image_description"":""the yellow bird from rio facing right.\nmetal cap you see on glass bottles at the top of the shape.\npointed triangle nose under, body of animal with wings to the back""}",NA,NA,NA,NA,stimuli/65.jpg,medium,NA,"the yellow bird from rio facing right.
metal cap you see on glass bottles at the top of the shape.
pointed triangle nose under, body of animal with wings to the back",32,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_verbal_complexity/analysis/../data/raw_data/prfuy05u3yl_1772159072301.csv
NA,121237,survey-text,15,2.0.0,2047314,prfuy05u3yl,NA,NA,NA,"{""image_description"":""shifted head to the left, you can see an outline of a mask with pointed nose and sharp eyes and a feathered top (2) ""}",NA,NA,NA,NA,stimuli/129.jpg,hard,NA,"shifted head to the left, you can see an outline of a mask with pointed nose and sharp eyes and a feathered top (2)",24,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_verbal_complexity/analysis/../data/raw_data/prfuy05u3yl_1772159072301.csv
NA,101025,survey-text,16,2.0.0,2148341,prfuy05u3yl,NA,NA,NA,"{""image_description"":""some dwarf with a long nose sitting in shame with hands tucked in, feet (bottom left) together, and a tail pointing up(bottom right)\n""}",NA,NA,NA,NA,stimuli/105.jpg,medium,NA,"some dwarf with a long nose sitting in shame with hands tucked in, feet (bottom left) together, and a tail pointing up(bottom right)
",23,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_verbal_complexity/analysis/../data/raw_data/prfuy05u3yl_1772159072301.csv
NA,94135,survey-text,17,2.0.0,2242478,prfuy05u3yl,NA,NA,NA,"{""image_description"":""what looks like a graphic design of the letter H, for a metal band wanting an edgy and blunt look. ""}",NA,NA,NA,NA,stimuli/121.jpg,hard,NA,"what looks like a graphic design of the letter H, for a metal band wanting an edgy and blunt look.",20,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_verbal_complexity/analysis/../data/raw_data/prfuy05u3yl_1772159072301.csv
NA,76852,survey-text,18,2.0.0,2319332,prfuy05u3yl,NA,NA,NA,"{""image_description"":""the red animal from Hercules kneeling towards the ground with one hand pointing away. Can also be like the super hero landing on ground shown in movies like spiderman. ""}",NA,NA,NA,NA,stimuli/145.jpg,hard,NA,the red animal from Hercules kneeling towards the ground with one hand pointing away. Can also be like the super hero landing on ground shown in movies like spiderman.,29,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_verbal_complexity/analysis/../data/raw_data/prfuy05u3yl_1772159072301.csv
